Day_,hour_,House_overall_kW,Dishwasher_kW,Furnace_kW,Home_office_kW,Fridge_kW,Garage_door_kW,Kitchen_kW,Microwave_kW,Living_room_kW,Solar_kW,temperature,humidity,visibility,pressure,windSpeed
18,13,1.99274,0.00024,0.47489,0.1259,0.02846,0.01223,0.00086,0.01605,0.10503,0.17031,15.00933,0.48467,9.904,1010.222,12.38333
18,14,1.47693,0.00025,0.47174,0.15465,0.04609,0.0122,0.00087,0.004,0.09749,0.25953,14.675,0.48567,9.922,1010.54667,12.617
18,15,1.36488,0.0002,0.4351,0.15401,0.06054,0.01237,0.00069,0.004,0.09719,0.03854,14.42,0.496,9.676,1010.846,14.176
18,16,1.96317,8e-05,0.3218,0.18391,0.04781,0.01277,0.00071,0.004,0.09698,0.00265,14.475,0.50633,9.75133,1011.177,14.75267
18,17,2.43418,6e-05,0.08309,0.12369,0.01403,0.01315,0.00083,0.00402,0.09742,0.0034,14.93,0.51,9.73333,1011.32667,16.34667
18,18,1.91727,5e-05,0.09407,0.05489,0.05468,0.01267,0.00065,0.00402,0.07302,0.00302,16.327,0.496,9.766,1011.148,21.142
18,19,1.2535,9e-05,0.40083,0.0553,0.05915,0.01262,0.00052,0.004,0.00161,0.00322,18.10133,0.46067,9.424,1011.06267,20.84467
18,20,1.15151,0.0001,0.41657,0.05551,0.04408,0.01251,0.00058,0.00399,0.00158,0.00322,19.48,0.44233,9.27233,1011.02167,19.96133
18,21,1.10237,1e-05,0.08145,0.0553,0.019,0.01236,0.00068,0.00411,0.0014,0.00258,20.856,0.424,9.47,1010.666,22.094
18,22,1.56804,0.00018,0.44355,0.09365,0.05288,0.01218,0.00064,0.00422,0.00125,0.00251,21.68,0.42,9.66167,1010.54667,21.43167
18,23,1.28256,0.00013,0.47733,0.05083,0.05999,0.01238,0.00061,0.004,0.00162,0.00329,21.764,0.42867,9.72467,1010.52267,19.90733
19,0,1.13606,0.00013,0.4207,0.05083,0.03656,0.01249,0.0007,0.004,0.00163,0.00328,21.958,0.448,9.901,1010.871,18.936
19,1,1.25551,9e-05,0.39723,0.05063,0.02443,0.01256,0.00069,0.004,0.00161,0.00329,22.16667,0.46867,9.276,1011.106,19.51267
19,2,1.36963,0.00011,0.46048,0.04822,0.04498,0.01412,0.00063,0.00381,0.00143,0.00287,21.56133,0.48933,9.45233,1012.11567,19.995
19,3,1.41123,0.00011,0.47778,0.0565,0.05722,0.01243,0.00064,0.004,0.00148,0.00294,21.00233,0.52067,9.382,1013.394,17.27367
19,4,1.28194,0.00014,0.47737,0.05084,0.02394,0.01232,0.00073,0.004,0.00149,0.00294,21.38733,0.54067,9.74267,1014.12867,16.41267
19,5,1.40383,6e-05,0.23931,0.0504,0.0327,0.01294,0.00064,0.004,0.00147,0.00292,21.748,0.552,9.92,1014.699,14.955
19,6,1.35931,8e-05,0.27742,0.05045,0.0588,0.01261,0.00059,0.004,0.00146,0.00288,21.502,0.57133,9.92,1014.988,13.95867
19,7,1.6781,0.0001,0.25439,0.06989,0.07181,0.01284,0.00067,0.004,0.3137,0.00429,21.22167,0.58,9.93333,1015.25333,13.375
19,8,1.80091,0.29186,0.50783,0.10795,0.04165,0.01712,0.04119,0.03335,0.19846,0.06334,21.328,0.582,10,1015.738,15.478
19,9,1.85452,0.82459,0.54333,0.08777,0.03719,0.01149,0.00073,0.004,0.00147,0.25061,21.134,0.58767,10,1016.11267,16.41067
19,10,0.75021,0.00113,0.49509,0.16292,0.04993,0.01241,0.00062,0.004,0.00148,0.32463,20.93467,0.58267,10,1016.706,13.78867
19,11,0.61174,7e-05,0.47709,0.11669,0.04869,0.01239,0.0006,0.004,0.00147,0.40958,20.05,0.587,10,1017.677,12.981
19,12,1.05066,0.00015,0.39074,0.18806,0.02942,0.01262,0.01045,0.00399,0.00133,0.21455,19.17667,0.58,10,1018.45667,10.71667
19,13,1.64978,0.00018,0.44431,0.14679,0.02486,0.01302,0.01463,0.0041,0.0014,0.06727,18.32933,0.57633,10,1019.10367,9.379
19,14,1.42552,0.00019,0.47907,0.13159,0.05618,0.01278,0.00054,0.00408,0.00145,0.06171,17.882,0.578,10,1020.032,9
19,15,0.89737,0.00014,0.34548,0.08911,0.04778,0.00995,0.00037,0.00291,0.001,0.05833,17.45467,0.59,10,1020.70733,8.71333
19,16,1.52397,0.00015,0.45313,0.35058,0.02779,0.01254,0.00065,0.00412,0.00139,0.00689,17.78467,0.59933,9.706,1020.95133,10.238
19,17,1.43713,4e-05,0.06932,0.38047,0.06354,0.0131,0.00048,0.00404,0.00139,0.00332,19.53,0.59,9.645,1021.035,12.58
19,18,1.86222,0.00013,0.41016,0.24152,0.03887,0.01248,0.00058,0.06333,0.13483,0.00295,22.42733,0.538,9.96267,1021.204,14.38333
19,19,1.39968,8e-05,0.23841,0.30361,0.03902,0.01286,0.00061,0.00398,0.07601,0.00301,25.284,0.48733,10,1021.11467,12.45033
19,20,1.46069,0.0001,0.2897,0.3816,0.05168,0.0127,0.00056,0.00398,0.00147,0.00301,27.746,0.446,10,1020.44,12.508
19,21,0.82072,4e-05,0.15101,0.22938,0.05043,0.01278,0.00059,0.00396,0.00143,0.00312,29.38167,0.41733,10,1019.46033,13.41233
19,22,1.06528,5e-05,0.15495,0.09295,0.0356,0.01776,0.0006,0.00395,0.00131,0.00314,30.64667,0.39667,10,1018.62333,12.98333
19,23,1.22903,0.00013,0.4825,0.04237,0.02801,0.01251,0.00063,0.004,0.0015,0.00301,30.868,0.39,10,1018.334,11.596
20,0,0.96436,9e-05,0.24362,0.04207,0.05011,0.01288,0.00057,0.004,0.00157,0.00302,29.94667,0.39733,10,1018.222,9.826
20,1,1.0076,6e-05,0.21639,0.04189,0.04992,0.01308,0.00055,0.004,0.00157,0.00302,28.03,0.43067,10,1018.08267,8.25067
20,2,1.13616,0.00015,0.4826,0.04194,0.04328,0.01266,0.00062,0.004,0.00155,0.00304,26.644,0.456,10,1018.242,7.894
20,3,0.86684,9e-05,0.27819,0.04171,0.01793,0.01293,0.00067,0.004,0.00157,0.00301,25.02833,0.50167,10,1018.38167,7.09833
20,4,0.90534,6e-05,0.1616,0.04148,0.04285,0.01307,0.00055,0.00398,0.00148,0.0031,24.45533,0.51867,10,1018.59067,5.96933
20,5,1.5205,7e-05,0.49078,0.04146,0.04948,0.01262,0.00053,0.00396,0.00137,0.0034,24.059,0.529,10,1018.359,5.703
20,6,1.26384,0.00011,0.4812,0.04163,0.05763,0.01258,0.00056,0.00414,0.00154,0.00333,23.75867,0.54867,10,1018.18067,6.91267
20,7,1.25233,0.00014,0.32919,0.04007,0.04634,0.0127,0.10917,0.01897,0.24952,0.00397,22.97633,0.56933,10,1018.083,5.492
20,8,0.8345,7e-05,0.20652,0.03934,0.04205,0.01784,0.00058,0.00405,0.10457,0.04154,22.631,0.58067,10,1017.86,6.18867
20,9,0.71101,0.00015,0.38925,0.03913,0.04701,0.01257,0.00059,0.004,0.00143,0.26858,22.03,0.602,10,1017.566,4.73733
20,10,0.32513,5e-05,0.11521,0.039,0.04738,0.013,0.00056,0.004,0.00147,0.42079,21.217,0.631,10,1017.498,5.424
20,11,0.4655,0.00019,0.46164,0.03923,0.05034,0.02069,0.00059,0.004,0.00145,0.48397,20.096,0.64267,10,1017.37267,6.85067
20,12,0.24505,0.00012,0.25178,0.03917,0.03061,0.01256,0.00064,0.00399,0.00139,0.39449,19.27333,0.66333,10,1017.32333,6.47833
20,13,0.08866,3e-05,0.10454,0.03911,0.02088,0.01277,0.00064,0.00402,0.00133,0.34146,18.444,0.68,10,1017.734,6.014
20,14,0.4775,0.0002,0.40509,0.03925,0.04605,0.01235,0.00062,0.00403,0.00136,0.25365,17.83133,0.68467,10,1018.25233,5.37667
20,15,0.33214,6e-05,0.13782,0.03908,0.04636,0.01273,0.00059,0.00397,0.00136,0.12351,17.10133,0.7,10,1018.79733,6.35267
20,16,1.30919,0.00011,0.42006,0.11969,0.08369,0.01979,0.00048,0.004,0.00146,0.00628,18.642,0.673,10,1019.13,6.972
20,17,1.40802,9e-05,0.22164,0.13252,0.11648,0.01277,0.00041,0.004,0.00143,0.003,23.07667,0.58333,10,1019.4,7.52667
20,18,1.64788,8e-05,0.1823,0.04444,0.23709,0.01283,0.00051,0.00401,0.12241,0.00299,26.02733,0.50433,10,1019.39833,10.81067
20,19,1.35199,9e-05,0.31363,0.08579,0.08695,0.01278,0.00048,0.06465,0.01554,0.00294,28.346,0.44,10,1019.342,12.196
20,20,1.02038,0.00012,0.2998,0.13222,0.00501,0.01272,0.00068,0.00398,0.0015,0.00305,29.734,0.397,10,1019.00633,13.56533
20,21,1.08071,3e-05,0.05373,0.38049,0.06997,0.01778,0.00067,0.01616,0.0015,0.00329,30.66,0.38,10,1018.516,13.75933
20,22,0.78142,6e-05,0.11582,0.21898,0.01699,0.01296,0.00064,0.00419,0.0015,0.0033,30.78,0.38,10,1018.4,13.775
20,23,0.87192,5e-05,0.10923,0.0413,0.05632,0.0132,0.00048,0.00434,0.00143,0.00318,30.084,0.38533,10,1018.636,13.40133
21,0,1.05673,0.00011,0.37206,0.04138,0.04738,0.01283,0.00058,0.00419,0.0016,0.00338,28.41467,0.407,10,1019.15067,12.10433
21,1,0.74688,8e-05,0.23013,0.04136,0.0124,0.01297,0.00067,0.0042,0.00162,0.00337,26.498,0.444,10,1019.996,10.248
21,2,0.90297,6e-05,0.22996,0.04123,0.05957,0.013,0.00053,0.0042,0.00159,0.00336,25.28,0.46633,10,1020.74533,10.45567
21,3,0.8787,9e-05,0.31735,0.04134,0.04572,0.01277,0.00059,0.00418,0.00162,0.00337,24.23,0.47667,10,1021.3,10.18333
21,4,0.76037,6e-05,0.15474,0.04117,0.01449,0.01302,0.00064,0.00403,0.00153,0.00313,22.848,0.487,10,1021.74,10.234
21,5,1.43178,7e-05,0.48007,0.04111,0.05504,0.01261,0.00051,0.004,0.00158,0.00295,21.69133,0.49,10,1022.00667,8.94667
21,6,1.00864,7e-05,0.32457,0.04123,0.054,0.01264,0.00054,0.004,0.0016,0.00292,20.165,0.49767,10,1022.19033,8.722
21,7,0.98091,0.0001,0.26385,0.03975,0.01939,0.01275,0.12056,0.004,0.19431,0.00243,18.684,0.508,10,1022.694,8.716
21,8,0.78038,6e-05,0.13533,0.03952,0.07548,0.01792,0.00047,0.00401,0.11422,0.03665,17.76833,0.51833,10,1022.935,8.28167
21,9,0.49396,7e-05,0.11576,0.03942,0.04835,0.01304,0.00054,0.00401,0.00135,0.26517,16.85133,0.53733,10,1023.33267,8.70267
21,10,0.70645,0.00021,0.50371,0.03962,0.01108,0.01243,0.00069,0.004,0.00137,0.4035,15.776,0.576,10,1023.723,8.15
21,11,0.30465,9e-05,0.20464,0.0395,0.05421,0.01273,0.00058,0.00398,0.00201,0.45016,15.04467,0.58933,10,1023.536,8.18267
21,12,0.17306,3e-05,0.09767,0.03949,0.05839,0.02772,0.00056,0.00401,0.0529,0.44411,14.87433,0.59,10,1023.21067,6.885
21,13,0.37684,0.00021,0.4108,0.03972,0.01321,0.02281,0.00079,0.00401,0.00138,0.40961,13.874,0.62067,10,1023.571,4.759
21,14,0.45237,0.29162,0.11077,0.03955,0.07153,0.0124,0.01926,0.00399,0.00139,0.34253,13.15867,0.64067,10,1024.28133,4.96133
21,15,0.8027,0.46665,0.17553,0.03965,0.05082,0.01213,0.00065,0.004,0.00141,0.20581,14.205,0.639,10,1025.684,4.654
21,16,1.53606,0.45173,0.42913,0.03995,0.01243,0.0119,0.00095,0.00422,0.00101,0.00788,19.24467,0.528,10,1025.45467,9.73467
21,17,1.16894,0.0002,0.18237,0.04123,0.05929,0.01289,0.00066,0.00402,0.03762,0.00319,22.88,0.44333,10,1024.79667,12.99833
21,18,1.25866,5e-05,0.18801,0.04142,0.05527,0.01307,0.00042,0.004,0.3368,0.00299,25.288,0.404,10,1024.124,14.094
21,19,1.41841,0.00013,0.44566,0.13275,0.02711,0.01257,0.00067,0.004,0.00674,0.00279,26.85133,0.37533,10,1023.46267,11.37433
21,20,1.38559,6e-05,0.15846,0.58265,0.05323,0.01307,0.00055,0.004,0.00156,0.0029,27.94,0.36267,10,1023.08933,8.88133
21,21,1.0216,4e-05,0.08116,0.39011,0.05846,0.01301,0.00053,0.004,0.00154,0.00289,27.829,0.373,10,1022.229,9.76
21,22,0.9729,9e-05,0.29522,0.04141,0.0236,0.01772,0.00062,0.01457,0.00145,0.00274,27.39333,0.38333,10,1021.99333,7.38667
21,23,0.93307,0.00011,0.27143,0.04137,0.04412,0.01304,0.00058,0.00397,0.00149,0.00312,26.77967,0.39733,10,1022.33467,5.923
22,0,0.8311,5e-05,0.12524,0.04118,0.05401,0.01324,0.00053,0.00418,0.00158,0.00339,25.838,0.426,10,1022.492,5.322
22,1,1.10758,0.00014,0.48563,0.0414,0.02971,0.01268,0.00065,0.00421,0.00162,0.00337,24.72733,0.463,10,1022.79833,4.99267
22,2,0.76669,4e-05,0.12256,0.04121,0.02988,0.01321,0.0006,0.0042,0.00164,0.00336,23.652,0.49867,10,1022.89333,5.57333
22,3,1.06773,0.0001,0.37548,0.04128,0.05871,0.01284,0.00055,0.00421,0.00162,0.00335,22.75,0.525,10,1022.715,5.665
22,4,1.03364,0.00016,0.48268,0.0414,0.03939,0.01253,0.00063,0.00418,0.00161,0.00334,22.03467,0.54067,10,1022.37667,6.05533
22,5,1.11595,5e-05,0.13643,0.04085,0.02016,0.01318,0.00056,0.00414,0.00159,0.00329,21.60433,0.54433,10,1022.06533,7.192
22,6,1.16967,0.0001,0.37887,0.04111,0.06016,0.01272,0.00052,0.00417,0.00157,0.0033,21.288,0.552,10,1021.772,7.514
22,7,1.36443,0.00017,0.37043,0.03968,0.06148,0.0125,0.10388,0.004,0.25594,0.0026,21.16233,0.55367,10,1021.57033,7.767
22,8,0.64241,5e-05,0.13405,0.03961,0.02615,0.01798,0.00061,0.004,0.11524,0.0386,21.33,0.55,10,1020.95,7.71333
22,9,0.66264,0.00012,0.33474,0.03958,0.05342,0.01264,0.00056,0.00401,0.00142,0.26358,21.397,0.543,10,1020.233,8.939
22,10,0.27213,4e-05,0.08294,0.03949,0.05373,0.01294,0.00052,0.004,0.00132,0.36275,21.39267,0.53267,10,1018.84,10.06533
22,11,0.47181,0.00018,0.4004,0.03968,0.00493,0.01238,0.00069,0.00412,0.00129,0.38118,21.55867,0.53,10,1018.02433,9.67733
22,12,0.20435,6e-05,0.14893,0.03958,0.0574,0.01269,0.00054,0.00418,0.00138,0.3343,22.026,0.514,10,1017.102,11.14
22,13,0.56526,0.00016,0.33501,0.03964,0.05392,0.0124,0.00058,0.04939,0.00142,0.21225,22.29667,0.51833,10,1015.89167,11.95833
22,14,0.68619,4e-05,0.10632,0.03951,0.01663,0.01285,0.02737,0.00421,0.00124,0.09846,22.902,0.546,10,1015.72467,11.572
22,15,1.48226,9e-05,0.32366,0.03935,0.04598,0.01281,0.00075,0.00407,0.00098,0.03161,23.125,0.568,9.307,1015.703,11.284
22,16,1.29236,6e-05,0.10923,0.03979,0.05409,0.01317,0.00069,0.00401,0.001,0.00259,23.73733,0.57933,8.98733,1014.37467,14.172
22,17,1.42993,0.0001,0.29933,0.04114,0.03206,0.01299,0.00074,0.00401,0.0011,0.00313,24.78533,0.58,9.347,1012.17267,17.55067
22,18,1.43275,0.00011,0.33677,0.04125,0.03147,0.01263,0.00071,0.004,0.00128,0.00306,25.61267,0.58967,8.43033,1011.11667,14.14167
22,19,0.91304,5e-05,0.11201,0.0411,0.05483,0.01276,0.0005,0.00402,0.00144,0.00292,26.26133,0.578,8.406,1009.77333,15.972
22,20,1.05079,0.00013,0.4139,0.04138,0.05,0.01257,0.00057,0.00413,0.00159,0.00336,26.093,0.547,7.921,1008.502,16.443
22,21,0.82324,2e-05,0.02833,0.17075,0.04407,0.01785,0.00069,0.00423,0.00156,0.00323,25.618,0.51733,7.74133,1008.016,15.32333
22,22,0.94061,5e-05,0.12513,0.31844,0.03212,0.013,0.00059,0.0043,0.00139,0.00314,25.16167,0.50333,7.025,1008.39667,14.83167
22,23,0.81948,3e-05,0.08599,0.04126,0.06691,0.01326,0.00048,0.00423,0.00157,0.00334,24.44,0.524,6.666,1009.226,14.704
23,0,0.98158,0.00016,0.48665,0.04149,0.00495,0.01267,0.00074,0.00423,0.00163,0.00339,23.85467,0.54467,6.702,1009.59833,14.95633
23,1,0.76859,6e-05,0.18606,0.04134,0.06236,0.01311,0.00054,0.0042,0.00163,0.0034,23.63733,0.55733,6.746,1009.44267,13.782
23,2,0.76484,4e-05,0.14831,0.04126,0.04266,0.0132,0.00058,0.00422,0.00161,0.00338,23.738,0.544,7.294,1008.982,14.188
23,3,0.89585,8e-05,0.25697,0.04128,0.0287,0.01306,0.00062,0.0042,0.0016,0.00337,23.88,0.53,7.77667,1008.52,15.04667
23,4,0.9611,9e-05,0.34957,0.04136,0.06214,0.01286,0.00055,0.0042,0.00161,0.00337,23.396,0.53,8.32233,1008.24733,15.62833
23,5,0.72992,3e-05,0.1395,0.04122,0.00524,0.01312,0.00067,0.00422,0.00162,0.00335,22.624,0.526,9.264,1008.268,13.366
23,6,0.97319,5e-05,0.18818,0.04107,0.06605,0.01296,0.00048,0.00414,0.00158,0.00333,21.929,0.52,9.80733,1008.34067,12.84767
23,7,1.38866,0.00011,0.4794,0.04068,0.04126,0.01253,0.00059,0.00416,0.00156,0.00328,21.08,0.52,10,1008.62067,11.618
23,8,1.32673,6e-05,0.19004,0.0394,0.02837,0.01802,0.0808,0.00412,0.11736,0.00246,19.805,0.545,10,1009.135,10.48
23,9,0.9828,0.0001,0.28361,0.03941,0.08426,0.01279,0.00049,0.0186,0.0014,0.01588,18.562,0.554,9.97333,1009.74533,9.25133
23,10,1.12246,0.0001,0.3257,0.03943,0.00511,0.01273,0.00075,0.00401,0.00137,0.06255,17.42367,0.54567,9.95,1010.404,8.696
23,11,1.30618,6e-05,0.17215,0.0393,0.06922,0.01294,0.00066,0.00402,0.00111,0.07249,16.366,0.556,9.95,1011.164,8.154
23,12,1.61524,0.00012,0.35031,0.03955,0.04152,0.01752,0.00071,0.35145,0.03902,0.05882,15.40633,0.56633,9.95,1012.012,6.657
23,13,1.51675,0.05164,0.13216,0.03918,0.1238,0.01809,0.07097,0.00416,0.09664,0.06182,15.44667,0.57667,9.49667,1012.79333,6.25333
23,14,2.31202,0.60077,0.39136,0.03957,0.11275,0.02003,0.00054,0.01052,0.09684,0.03506,18.108,0.538,9.508,1013.443,7.122
23,15,1.73145,0.3907,0.26328,0.0394,0.10959,0.01214,0.00057,0.004,0.09692,0.01271,21.97133,0.46867,9.74933,1013.74467,8.768
23,16,1.98475,0.00016,0.22036,0.03964,0.23713,0.01271,0.00055,0.00399,0.09741,0.00214,25.39733,0.427,9.95333,1013.813,7.699
23,17,2.69727,8e-05,0.19901,0.04117,0.01981,0.01998,0.00065,0.0113,0.21027,0.00331,28.466,0.38,10,1013.284,7.27
23,18,1.58461,7e-05,0.22476,0.04152,0.00566,0.01294,0.0011,0.01098,0.33654,0.00334,31.225,0.345,10,1012.84167,7.52167
23,19,1.26229,0.00014,0.36229,0.09045,0.0836,0.01278,0.00072,0.03446,0.00968,0.00333,33.33267,0.32267,10,1012.728,6.96333
23,20,1.28139,6e-05,0.13569,0.49438,0.00465,0.01306,0.00073,0.00416,0.00158,0.00337,33.698,0.311,10,1013.233,8.85
23,21,1.24203,2e-05,0.02811,0.45119,0.04003,0.01332,0.00059,0.00403,0.00146,0.00334,31.75933,0.338,10,1014.03667,10.12467
23,22,1.24116,0.48973,0.12214,0.07931,0.05831,0.01248,0.00055,0.00411,0.00131,0.00264,30.18933,0.35933,10,1015.018,6.198
23,23,1.24319,0.65944,0.18657,0.04539,0.05511,0.01225,0.00067,0.00401,0.00159,0.00294,28.86,0.38067,10,1015.74467,7.152
24,0,0.69609,0.00077,0.37109,0.04356,0.02691,0.01275,0.00069,0.004,0.00164,0.00306,28.23267,0.40133,10,1016.50067,5.57733
24,1,0.51966,0.00026,0.07542,0.04223,0.06233,0.01315,0.00053,0.004,0.00163,0.00302,27.448,0.423,10,1017.112,6.836
24,2,1.02357,0.00015,0.41115,0.04225,0.05682,0.01274,0.00056,0.004,0.00164,0.00301,26.33,0.45267,10,1017.54467,4.676
24,3,0.67026,0.00031,0.06387,0.04205,0.00618,0.01327,0.00065,0.004,0.00164,0.00298,26.15833,0.47333,10,1017.99,4.95333
24,4,1.10217,0.00017,0.41629,0.04217,0.05239,0.01275,0.00056,0.004,0.00161,0.00297,25.842,0.496,10,1018.5,5.154
24,5,0.87036,0.00022,0.24891,0.04213,0.05549,0.01292,0.00054,0.004,0.00163,0.00295,25.40533,0.51767,10,1018.817,5.47733
24,6,1.08168,0.0002,0.3673,0.04206,0.02718,0.0128,0.00062,0.004,0.00161,0.00295,25.214,0.52067,10,1019.28067,6.13667
24,7,1.16057,0.00023,0.35715,0.04032,0.03112,0.01278,0.0006,0.004,0.00151,0.00234,24.382,0.559,10,1019.986,4.273
24,8,0.97263,0.0001,0.10176,0.04396,0.06907,0.01305,0.075,0.004,0.00146,0.03996,22.78667,0.59667,10,1020.52333,3.86
24,9,0.75211,0.00014,0.39526,0.04051,0.03757,0.01253,0.0006,0.004,0.00142,0.26521,20.53067,0.64833,10,1021.27033,4.63733
24,10,0.57162,0.00013,0.28526,0.0811,0.02276,0.02198,0.0506,0.004,0.00141,0.39402,18.676,0.696,10,1022.032,5.108
24,11,0.73304,0.0001,0.23394,0.04396,0.06226,0.01282,0.00068,0.00402,0.0011,0.45708,17.11667,0.74167,9.961,1022.91167,3.50967
24,12,0.5756,0.00014,0.28916,0.04039,0.05378,0.01246,0.00074,0.00401,0.00102,0.45342,16.52933,0.77467,9.91467,1023.82333,2.42067
24,13,0.61768,0.0001,0.22613,0.04024,0.01193,0.02097,0.00089,0.00402,0.00101,0.39405,19.915,0.725,9.96,1024.565,1.885
24,14,0.53702,1e-05,0.06418,0.04027,0.05664,0.0136,0.02863,0.004,0.00124,0.19277,26.10067,0.61667,10,1025.2,2.43733
24,15,1.11971,0.00019,0.39752,0.0459,0.05524,0.01225,0.00073,0.004,0.0011,0.05813,30.64367,0.536,10,1025.47433,4.72567
24,16,2.37215,7e-05,0.15787,0.07701,0.05565,0.01286,0.00079,0.00402,0.00143,0.00355,33.582,0.492,10,1025.092,2.882
24,17,1.58333,5e-05,0.18167,0.06407,0.05544,0.01797,0.0006,0.00413,0.00143,0.00285,35.614,0.46733,10,1024.574,2.909
24,18,0.81372,0.00019,0.38845,0.04171,0.02457,0.01223,0.00068,0.004,0.00159,0.00293,36.91667,0.44667,10,1024.18667,4.46
24,19,0.64102,3e-05,0.06701,0.04132,0.02719,0.01282,0.00057,0.004,0.00158,0.0029,37.211,0.447,10,1024.182,5.543
24,20,0.97243,0.00013,0.41361,0.04156,0.05066,0.01234,0.00057,0.004,0.00158,0.00319,36.61067,0.46467,10,1024.384,5.66667
24,21,0.67277,3e-05,0.03944,0.04139,0.04645,0.01308,0.00053,0.00401,0.00161,0.00329,34.48333,0.50833,10,1024.44,5.00033
24,22,0.61316,5e-05,0.13511,0.04175,0.05308,0.0179,0.00057,0.0043,0.00156,0.00302,31.764,0.576,10,1024.664,3.83
24,23,0.62056,4e-05,0.13928,0.04167,0.04997,0.01303,0.00056,0.00425,0.00161,0.00308,30.46333,0.615,10,1024.695,4.73833
25,0,0.88288,9e-05,0.27667,0.04161,0.03288,0.01301,0.00062,0.00427,0.00165,0.00311,29.72933,0.63733,10,1025.14067,6.14
25,1,0.80197,0.00011,0.30095,0.04167,0.0279,0.01284,0.00064,0.00402,0.00164,0.00302,28.335,0.676,10,1024.976,5.636
25,2,0.80547,6e-05,0.22341,0.04159,0.03879,0.01301,0.0006,0.004,0.00165,0.00299,27.294,0.69867,10,1024.49267,5.588
25,3,0.80593,7e-05,0.20929,0.04155,0.0452,0.01302,0.00057,0.004,0.00164,0.00299,26.32133,0.71933,9.92267,1024.054,5.42567
25,4,0.77819,3e-05,0.08833,0.04143,0.04884,0.01321,0.00053,0.004,0.00163,0.00297,26.79333,0.71,9.85867,1023.54367,5.51533
25,5,1.42193,7e-05,0.46401,0.04142,0.04516,0.01267,0.00054,0.004,0.0016,0.00296,27.756,0.71133,9.81667,1022.45733,5.552
25,6,1.2025,0.00012,0.34475,0.04162,0.05196,0.01262,0.03645,0.004,0.11338,0.0031,27.66,0.732,9.754,1021.905,4.01
25,7,1.28723,9e-05,0.23987,0.03988,0.0323,0.01263,0.06021,0.004,0.32996,0.00287,27.12,0.75533,9.61,1020.90733,4.84933
25,8,0.98647,4e-05,0.0684,0.03976,0.02689,0.01297,0.02419,0.00399,0.28478,0.04173,25.76667,0.79333,9.55,1019.93167,3.71
25,9,0.68469,0.00011,0.28065,0.03974,0.05551,0.01265,0.00066,0.004,0.00158,0.25445,24.984,0.81,9.286,1019.53,3.144
25,10,0.83055,5e-05,0.0963,0.03947,0.06114,0.01303,0.04002,0.03305,0.00153,0.38267,25.912,0.80767,9.339,1018.813,4.78467
25,11,1.18853,0.0002,0.47784,0.11196,0.06279,0.01238,0.03582,0.004,0.00155,0.43292,28.112,0.80267,9.07467,1018.30667,7.036
25,12,0.35195,1e-05,0.05345,0.11422,0.07765,0.01789,0.02179,0.04365,0.09198,0.40755,31.676,0.795,9.212,1017.532,7.025
25,13,0.67726,0.35868,0.20194,0.07482,0.02368,0.01219,0.02019,0.004,0.0015,0.33054,35.29333,0.74,9.5,1017.08,8.19667
25,14,0.95315,0.41375,0.0949,0.06523,0.07952,0.01231,0.00062,0.004,0.00131,0.234,38.48733,0.689,9.924,1016.11833,10.342
25,15,0.79007,0.33284,0.08391,0.06737,0.00509,0.01997,0.00081,0.004,0.00127,0.10291,40.488,0.654,10,1014.822,10.55
25,16,1.00641,0.00023,0.31407,0.09585,0.14053,0.01336,0.00044,0.004,0.00162,0.01454,42.061,0.60833,10,1013.54533,10.017
25,17,1.9582,0.00016,0.24722,0.09256,0.12159,0.01224,0.00045,0.18162,0.22175,0.00254,43.62,0.58,10,1012.458,10.91067
25,18,1.13508,2e-05,0.05936,0.05852,0.11566,0.01276,0.00032,0.03296,0.09701,0.00232,44.45,0.58,10,1011.51,10.23
25,19,1.69508,0.00018,0.34157,0.08843,0.11071,0.01216,0.00046,0.01048,0.02932,0.0023,44.61867,0.58533,10,1011.234,9.69867
25,20,2.18723,0.35454,0.12006,0.16913,0.11231,0.01234,0.00065,0.00405,0.15907,0.00279,43.76867,0.607,10,1011.12567,9.312
25,21,1.48313,0.51116,0.11013,0.37366,0.10613,0.01233,0.0005,0.004,0.00164,0.00299,43,0.626,10,1011.114,9.182
25,22,1.27819,0.00083,0.1659,0.08326,0.14932,0.0128,0.00038,0.00407,0.00155,0.00271,42.612,0.64267,10,1011.35467,8.63633
25,23,0.81287,0.00021,0.18885,0.04194,0.16768,0.01297,0.00053,0.004,0.00162,0.00308,42.2,0.65667,10,1011.37667,8.66
26,0,0.70763,0.00022,0.21436,0.04197,0.00508,0.01303,0.00069,0.00421,0.00163,0.00344,41.696,0.667,10,1011.529,7.868
26,1,0.74216,0.00029,0.10637,0.04181,0.03949,0.01318,0.00056,0.00419,0.00167,0.00342,41.30533,0.67733,10,1011.61,7.53267
26,2,0.81073,0.00021,0.2664,0.04193,0.01479,0.01295,0.00066,0.00422,0.00166,0.00341,40.231,0.69533,10,1011.886,4.58767
26,3,0.74937,0.00027,0.14243,0.04181,0.0618,0.01311,0.00052,0.00421,0.00164,0.00339,39.538,0.708,10,1012.298,6.584
26,4,0.98793,0.00015,0.40535,0.04196,0.00491,0.01262,0.0007,0.00404,0.00158,0.00322,39.49833,0.69333,10,1012.23833,6.335
