Day_,hour_,House_overall_kW,Dishwasher_kW,Furnace_kW,Home_office_kW,Fridge_kW,Garage_door_kW,Kitchen_kW,Microwave_kW,Living_room_kW,Solar_kW,temperature,humidity,visibility,pressure,windSpeed
87,22,0.88104,1e-05,0.06354,0.13012,0.04574,0.01296,0.00059,0.00416,0.00153,0.00319,42.76333,0.556,10,1019.56533,9.578
87,23,0.61756,0,0.06341,0.0419,0.01843,0.013,0.00067,0.00413,0.00163,0.00332,42.76833,0.57933,10,1019.366,10.11533
88,0,0.50373,1e-05,0.08767,0.04189,0.05707,0.01298,0.00055,0.00405,0.00151,0.00344,43.59367,0.57033,10,1018.51667,10.57333
88,1,0.56373,4e-05,0.14632,0.04193,0.05097,0.01292,0.00057,0.00396,0.0015,0.00315,43.72133,0.58,10,1018.07,7.79067
88,2,0.53029,2e-05,0.12357,0.04189,0.05298,0.0129,0.00056,0.00399,0.00159,0.00303,44.092,0.578,10,1017.156,8.236
88,3,0.66667,0.0001,0.25123,0.04196,0.01706,0.01275,0.00066,0.00397,0.00154,0.00308,44.74933,0.56133,10,1016.45133,9.71467
88,4,0.86521,0.00011,0.29703,0.04179,0.04012,0.01259,0.00057,0.00388,0.00141,0.00336,44.93333,0.57,10,1016.15,9.96167
88,5,1.10494,0.0001,0.31541,0.04163,0.04916,0.01255,0.00056,0.00403,0.00153,0.00333,45.548,0.582,10,1015.844,8.768
88,6,0.88418,7e-05,0.16933,0.04023,0.05729,0.01264,0.00055,0.004,0.00148,0.00155,46.212,0.63233,10,1015.62233,9.15667
88,7,0.96305,9e-05,0.25567,0.0402,0.03538,0.01249,0.00062,0.00404,0.26475,0.00492,49.63867,0.62933,10,1015.366,11.316
88,8,0.84097,2e-05,0.11783,0.03939,0.04312,0.01793,0.00054,0.01881,0.10931,0.03191,54.364,0.591,10,1014.412,14.684
88,9,0.50083,1e-05,0.07798,0.0391,0.06232,0.01281,0.00053,0.00407,0.00141,0.02742,58.67333,0.55667,10,1013.67333,18.02667
88,10,0.5443,6e-05,0.16877,0.03914,0.05142,0.01268,0.00057,0.00406,0.00139,0.03573,62.101,0.519,10,1012.92633,19.87
88,11,0.54228,4e-05,0.13826,0.03914,0.01977,0.0128,0.00064,0.00388,0.00122,0.03334,64.974,0.492,10,1012.066,19.82
88,12,0.74634,0.00011,0.27207,0.03915,0.03624,0.01265,0.00061,0.00393,0.00132,0.02843,66.79167,0.47133,10,1011.50133,20.06467
88,13,0.64131,2e-05,0.13497,0.03913,0.06898,0.01285,0.00055,0.06504,0.0013,0.05591,68.51,0.446,10,1010.86733,18.906
88,14,0.64494,7e-05,0.21715,0.08605,0.05148,0.01272,0.00058,0.00405,0.00139,0.07778,69.005,0.435,10,1009.865,18.5
88,15,0.75673,4e-05,0.19146,0.10463,0.01008,0.01283,0.00066,0.00406,0.00143,0.08064,67.99067,0.45067,10,1009.16133,19.40067
88,16,1.13512,5e-05,0.13635,0.10241,0.10504,0.02056,0.00037,0.00405,0.12342,0.02606,66.337,0.48267,10,1009.038,18.17833
88,17,1.51627,0.00016,0.37242,0.06764,0.12325,0.01226,0.00036,0.00405,0.33144,0.01093,64.504,0.518,10,1008.97,17.122
88,18,2.01961,6e-05,0.16166,0.0745,0.11742,0.01274,0.00059,0.12121,0.00169,0.0032,62.71467,0.56167,10,1008.7,15.59133
88,19,1.63957,3e-05,0.06822,0.42828,0.11155,0.01284,0.00046,0.00399,0.00154,0.00328,61.43333,0.60667,10,1008.57,13.43
88,20,1.7995,8e-05,0.16469,0.30868,0.24685,0.01268,0.00046,0.004,0.0013,0.00308,60.689,0.648,10,1008.231,13.719
88,21,0.73432,0,0.06346,0.0466,0.09063,0.01294,0.0005,0.00399,0.00154,0.00299,60.42667,0.68933,10,1007.672,13.05933
88,22,0.48294,2e-05,0.09854,0.04182,0.01483,0.01299,0.00067,0.00399,0.00163,0.00312,60.86767,0.71533,10,1007.23633,13.843
88,23,0.66166,6e-05,0.194,0.04186,0.10272,0.01281,0.00047,0.00399,0.00158,0.00312,61.146,0.76,9.8,1006.63,14.464
89,0,0.63217,8e-05,0.23733,0.0418,0.027,0.01272,0.00065,0.00397,0.0015,0.00341,61.43,0.795,9.64167,1005.91667,15.41333
89,1,0.88485,9e-05,0.28839,0.04167,0.06272,0.01275,0.00053,0.00406,0.0016,0.0034,61.35867,0.826,9.646,1005.13267,14.27267
89,2,0.87687,0.00012,0.34202,0.04177,0.07307,0.0127,0.00053,0.0041,0.00161,0.0034,61.43,0.839,9.497,1004.805,13.377
89,3,0.67808,4e-05,0.13224,0.04164,0.02903,0.01301,0.0006,0.00407,0.00162,0.00342,61.78533,0.83067,9.72267,1004.556,12.572
89,4,0.86168,5e-05,0.23732,0.04157,0.04041,0.01268,0.00057,0.00406,0.0016,0.00336,61.10433,0.859,9.49833,1004.06633,10.606
89,5,1.21478,0.00011,0.46066,0.04095,0.0586,0.01228,0.00052,0.00397,0.00153,0.00305,61.23033,0.85,9.31167,1003.434,10.525
89,6,1.01342,2e-05,0.11582,0.03968,0.09814,0.01273,0.00046,0.00399,0.2397,0.01338,61.592,0.84933,9.04667,1002.924,10.73467
89,7,1.07844,0.00022,0.46191,0.04979,0.03609,0.01723,0.00355,0.00395,0.10915,0.02243,62.481,0.84,8.722,1002.067,11.754
89,8,0.53106,0.00126,0.06312,0.08607,0.06101,0.01284,0.00053,0.00398,0.00148,0.05019,62.746,0.83733,8.75067,1000.22867,12.64133
89,9,1.00507,0.60635,0.09876,0.03914,0.06271,0.01208,0.00061,0.004,0.00143,0.09989,63.30167,0.82,8.88833,1000.62833,12.02333
89,10,0.95612,0.50387,0.20082,0.03918,0.0297,0.01212,0.00068,0.00398,0.00141,0.12549,63.82,0.814,9.19,999.97,13.56
89,11,0.62518,0.00018,0.20204,0.03908,0.03433,0.01271,0.00069,0.05075,0.06632,0.22967,65.26667,0.776,9.10467,999.304,13.53833
89,12,0.63846,0.00021,0.40439,0.03923,0.0621,0.0124,0.0006,0.00404,0.00415,0.2922,67.50533,0.72467,9.38733,998.14733,11.34867
89,13,0.44047,5e-05,0.11981,0.11914,0.0607,0.01283,0.00057,0.00409,0.00151,0.29228,67.907,0.707,9.52,997.211,10.448
89,14,0.27378,1e-05,0.06396,0.10527,0.03406,0.01293,0.0006,0.00404,0.0015,0.23882,67.05333,0.70333,9.7,996.67,11.12
89,15,0.3705,1e-05,0.06373,0.11068,0.02811,0.0129,0.00061,0.00406,0.00156,0.16884,65.982,0.721,9.94933,996.418,9.80433
89,16,0.88186,0.0001,0.19434,0.23397,0.05728,0.01257,0.00053,0.00399,0.00165,0.07902,63.836,0.752,9.616,997.174,9.122
89,17,1.08285,3e-05,0.06846,0.24218,0.05821,0.01269,0.00046,0.06488,0.19637,0.01452,61.01333,0.77,9.35633,998.59567,7.438
89,18,0.97323,9e-05,0.20041,0.25006,0.05136,0.01262,0.00055,0.00403,0.00386,0.00317,58.66533,0.73267,9.756,1000.42267,8.43267
89,19,1.09549,5e-05,0.14428,0.42261,0.02005,0.01272,0.00071,0.00395,0.00169,0.00325,56.625,0.64,9.87,1002.63,10.625
89,20,1.2242,0.00014,0.28516,0.41975,0.04791,0.01262,0.00057,0.004,0.00169,0.003,54.08867,0.57933,10,1003.456,9.42533
89,21,1.0624,2e-05,0.06888,0.39244,0.06011,0.01782,0.00053,0.00832,0.0017,0.00302,52.14533,0.57,10,1003.93267,7.792
89,22,0.9078,3e-05,0.11797,0.19829,0.05326,0.01295,0.00052,0.00399,0.00159,0.00293,50.66,0.57,10,1004.31,7.4
89,23,0.73287,7e-05,0.18222,0.04174,0.02514,0.01299,0.00061,0.00399,0.00166,0.00305,49.10467,0.589,10,1004.176,5.493
90,0,0.73581,2e-05,0.10719,0.0416,0.02786,0.01317,0.00059,0.00409,0.00172,0.0034,47.74667,0.62,10,1003.78333,4.05
90,1,0.98669,0.00015,0.40669,0.04181,0.05413,0.01275,0.00058,0.00413,0.00171,0.00339,47.035,0.637,10,1003.592,3.483
90,2,0.74964,2e-05,0.12141,0.0416,0.04748,0.01314,0.00055,0.00409,0.00169,0.00339,46.196,0.66933,10,1003.63867,2.89733
90,3,0.92014,0.00011,0.32513,0.04167,0.04813,0.01281,0.00058,0.00411,0.00167,0.00337,45.76367,0.68767,10,1002.80133,1.62833
90,4,0.83163,5e-05,0.23088,0.04158,0.01618,0.01286,0.00063,0.00399,0.00156,0.00319,45.334,0.714,10,1002.308,1.162
90,5,1.21623,0.00011,0.46094,0.04054,0.0416,0.01249,0.00058,0.004,0.00156,0.00243,45.33167,0.745,10,1002.275,2.93
90,6,1.09531,4e-05,0.11491,0.03966,0.06657,0.0129,0.00056,0.00397,0.19774,0.00587,45.766,0.724,9.02067,1001.786,1.002
90,7,1.07256,0.00018,0.41232,0.07021,0.06868,0.01735,0.00166,0.00398,0.16277,0.03655,45.002,0.819,6.683,1001.989,4.394
90,8,0.48402,2e-05,0.11111,0.07223,0.0563,0.01296,0.00058,0.00403,0.00144,0.19363,44.882,0.83933,8.30667,1001.17067,5.902
90,9,0.45007,1e-05,0.06502,0.03913,0.03049,0.01286,0.00063,0.00407,0.00156,0.25755,45.36333,0.84967,9.61933,999.99833,7.865
90,10,0.20978,4e-05,0.12843,0.03918,0.02998,0.01288,0.00063,0.0041,0.00154,0.28483,45.93533,0.84967,9.74133,998.04233,9.10133
90,11,0.26125,6e-05,0.16869,0.03919,0.05083,0.01284,0.00057,0.00408,0.00153,0.29889,47.05733,0.83533,9.77133,996.53867,8.48
90,12,0.16556,2e-05,0.08947,0.03914,0.04916,0.01292,0.00057,0.00409,0.00152,0.29858,48.345,0.769,9.597,994.769,7.573
90,13,0.18368,0,0.06374,0.03914,0.05576,0.01299,0.00055,0.00407,0.00152,0.2799,47.43667,0.76133,9.08667,994.018,8.97667
90,14,0.2146,0,0.06334,0.03914,0.04886,0.01302,0.00057,0.00408,0.00149,0.22931,45.69833,0.76833,8.91333,993.36667,5.66
90,15,0.29983,1e-05,0.06263,0.03914,0.03349,0.01299,0.00062,0.00396,0.00143,0.15986,44.528,0.756,9.216,993.886,5
90,16,0.48763,1e-05,0.06228,0.03911,0.02895,0.0128,0.00064,0.00397,0.0015,0.07037,43.63833,0.754,9.66267,994.41833,2.06267
90,17,0.59835,1e-05,0.06215,0.03903,0.05019,0.02466,0.00057,0.004,0.02982,0.00659,40.89533,0.808,9.63733,994.48933,2.32267
90,18,0.75569,2e-05,0.09067,0.04046,0.06655,0.01427,0.00056,0.00394,0.00482,0.00288,38.937,0.83,8.271,994.874,2.338
90,19,1.27553,0.02626,0.16839,0.04875,0.09914,0.0125,0.00069,0.00391,0.01708,0.00297,38.11333,0.84,7.38333,994.92333,2.79667
90,20,1.54973,0.48473,0.12477,0.50314,0.05152,0.01223,0.00067,0.00397,0.00161,0.00303,36.92833,0.86,7.066,994.29633,2.05967
90,21,1.65419,0.63079,0.08218,0.36178,0.06786,0.01228,0.00064,0.00394,0.0015,0.00321,36.214,0.856,7.022,993.228,1.252
90,22,0.74733,0.00025,0.06308,0.05199,0.03951,0.01293,0.00064,0.0039,0.0014,0.00342,36.38133,0.87167,7.19367,991.84,1.95567
90,23,0.50578,0.00025,0.06305,0.04175,0.0662,0.01305,0.00052,0.00403,0.00155,0.0035,35.00533,0.89533,4.832,990.88267,5.79667
91,0,0.63492,0.00022,0.12405,0.04174,0.11634,0.01299,0.0004,0.0041,0.00164,0.00343,33.03,0.91,2.195,990.77,8.47
91,1,0.80468,0.00021,0.15342,0.04166,0.24262,0.01287,0.00049,0.00411,0.00162,0.00341,32.37733,0.93,2.038,990.57733,7.778
91,2,0.57959,0.00023,0.1116,0.04168,0.07934,0.0129,0.00049,0.00407,0.00163,0.00342,32.24933,0.91867,2.685,990.84767,8.425
91,3,0.62064,0.00016,0.26757,0.04184,0.00492,0.01271,0.00071,0.00411,0.00168,0.00343,31.94,0.874,3.018,992.426,11.518
91,4,0.72588,0.0002,0.20896,0.04171,0.07025,0.01275,0.00051,0.00406,0.00161,0.00341,31.267,0.80567,4.37667,995.16267,16.38867
91,5,1.05834,0.00021,0.32674,0.04053,0.02474,0.01244,0.00059,0.00398,0.00156,0.00282,31.11,0.72,7.70333,997.87667,15.22333
91,6,1.21112,0.00011,0.14365,0.03974,0.06542,0.0125,0.00059,0.00403,0.19996,0.00546,31.796,0.62,9.49,1000.003,16.331
91,7,0.76522,9e-05,0.2284,0.03996,0.0372,0.01772,0.0006,0.00404,0.09532,0.04624,32.61,0.568,9.64133,1001.56733,16.804
91,8,0.36186,0,0.06355,0.03982,0.05717,0.01291,0.00059,0.00397,0.00138,0.12405,32.787,0.54467,8.884,1002.77333,20.95
91,9,0.32446,1e-05,0.06332,0.08894,0.02506,0.01292,0.00063,0.00392,0.00134,0.15979,33.132,0.524,8.988,1003.902,20.096
91,10,0.41662,1e-05,0.06352,0.13056,0.06487,0.01293,0.00054,0.00389,0.00131,0.16191,33.08667,0.46167,8.95333,1005.45333,22.3
91,11,0.55457,2e-05,0.09305,0.11042,0.0112,0.01284,0.00065,0.00406,0.12848,0.11656,32.52267,0.40667,8.89533,1007.11533,22.57267
91,12,0.55753,1e-05,0.08806,0.07279,0.09629,0.01286,0.00047,0.08005,0.004,0.16226,31.396,0.391,9.817,1008.617,22.674
91,13,0.27791,1e-05,0.06242,0.11036,0.00512,0.01297,0.00069,0.00405,0.00148,0.19337,31.252,0.37133,9.99467,1009.88933,22.65267
91,14,0.53047,2e-05,0.06213,0.1074,0.0767,0.01291,0.00054,0.00407,0.00152,0.12343,30.62167,0.33133,10,1011.83567,18.48367
91,15,1.30111,1e-05,0.06146,0.03991,0.00507,0.0128,0.00072,0.00407,0.00168,0.07747,28.57667,0.35067,10,1013.35767,16.79833
91,16,1.25446,0,0.06116,0.03966,0.07709,0.01271,0.00059,0.00411,0.00132,0.01898,27.57333,0.37133,10,1014.26667,13.396
91,17,0.72428,0,0.06168,0.03996,0.02445,0.0128,0.00055,0.00393,0.29447,0.0051,26.996,0.393,10,1015.86,10.797
91,18,0.76928,1e-05,0.06169,0.20174,0.07183,0.0128,0.00051,0.06431,0.00152,0.00313,26.372,0.42267,10,1016.84,7.978
91,19,0.91114,1e-05,0.06187,0.42229,0.04013,0.01287,0.00068,0.00396,0.00152,0.00344,25.925,0.45,9.98667,1017.45167,7.16333
91,20,0.8548,1e-05,0.06196,0.42384,0.04754,0.013,0.0006,0.00408,0.00163,0.00349,25.176,0.506,9.936,1017.882,5.546
91,21,0.9122,2e-05,0.06212,0.44532,0.05573,0.01798,0.00059,0.00407,0.0016,0.00348,24.60467,0.54167,10,1017.66967,3.16033
91,22,0.71414,1e-05,0.08255,0.09115,0.03107,0.01298,0.00061,0.00415,0.0015,0.00337,23.69467,0.59333,10,1017.15333,2.676
91,23,0.57298,1e-05,0.0623,0.04205,0.07514,0.01297,0.00052,0.00396,0.00153,0.00326,23.911,0.636,9.589,1016.559,3.732
92,0,0.4219,0,0.06214,0.04203,0.01224,0.01305,0.00067,0.00399,0.0016,0.00315,24.19,0.7,6.94,1016.44333,3.92667
92,1,0.49202,0,0.06224,0.04197,0.07894,0.01307,0.00051,0.004,0.00164,0.00315,23.63333,0.81833,3.26667,1016.61567,3.13533
92,2,0.39716,0,0.06234,0.04201,0.0052,0.0131,0.0007,0.004,0.00163,0.00316,23.662,0.85,2.116,1016.612,2.92
92,3,0.50518,0,0.06267,0.04198,0.07686,0.01309,0.00051,0.00399,0.0016,0.00319,23.904,0.85,1.514,1016.397,4.736
92,4,0.39302,0,0.06194,0.04195,0.00516,0.01299,0.00069,0.004,0.00153,0.00346,24.21733,0.836,3.63733,1015.76667,5.704
92,5,0.49327,0,0.06156,0.04128,0.07633,0.01287,0.0005,0.00405,0.00158,0.00338,24.59,0.825,4.75,1015.025,6.37
92,6,1.04477,3e-05,0.12097,0.04023,0.03145,0.01265,0.00055,0.18426,0.3209,0.00723,24.98933,0.83,4.82267,1014.43267,7.19067
92,7,1.18802,0.38888,0.09705,0.04017,0.07838,0.01714,0.00259,0.02009,0.13293,0.02067,25.207,0.84133,3.78633,1013.91033,7.60833
92,8,1.03086,0.52536,0.08014,0.03996,0.04624,0.01208,0.00065,0.00399,0.00152,0.02345,25.37,0.85,1.62,1013.594,8.288
92,9,0.44084,0.00136,0.06143,0.03896,0.06082,0.01274,0.00054,0.004,0.00152,0.02314,25.565,0.83733,1.90333,1013.14167,8.49433
92,10,0.41051,0.00026,0.06139,0.04303,0.06732,0.0128,0.00053,0.00404,0.00151,0.05048,25.31333,0.83667,1.63333,1012.94,8.27667
92,11,0.63275,0.00021,0.101,0.03905,0.04648,0.01272,0.00054,0.06537,0.08867,0.03021,25.363,0.826,1.918,1013.157,9.134
92,12,0.54722,1e-05,0.06095,0.07129,0.11177,0.01279,0.00043,0.03344,0.00189,0.06638,25.41333,0.80533,4.30467,1013.624,9.66933
92,13,0.43055,2e-05,0.06171,0.18593,0.03126,0.01292,0.00065,0.00398,0.00146,0.21023,25.354,0.78467,6.14333,1014.381,9.85033
92,14,0.47771,1e-05,0.06172,0.0678,0.08872,0.02116,0.00051,0.00399,0.00152,0.1349,25.252,0.78,7.062,1015.402,9.65
92,15,0.32198,0,0.06121,0.04044,0.00519,0.0129,0.00069,0.00398,0.00148,0.07815,25.09667,0.78,8.36,1016.44333,7.99833
92,16,0.467,0,0.06049,0.03976,0.08076,0.01277,0.0005,0.00394,0.00143,0.04715,25.11333,0.76267,9.67333,1017.52867,8.55533
92,17,0.42873,0,0.06035,0.03989,0.02001,0.0127,0.00064,0.00404,0.00154,0.00284,24.958,0.742,9.984,1018.129,9.032
92,18,0.59201,1e-05,0.06052,0.0414,0.06643,0.01251,0.00051,0.00397,0.00156,0.00344,24.324,0.74933,10,1018.46,8.23933
92,19,0.9063,1e-05,0.06154,0.21874,0.04811,0.02574,0.00071,0.00396,0.00159,0.00342,23.7,0.74033,9.96133,1019.12767,7.87067
92,20,0.90867,1e-05,0.06202,0.47204,0.03692,0.01284,0.00062,0.00404,0.00158,0.00347,22.754,0.74967,9.81233,1019.658,9.61633
92,21,0.72455,1e-05,0.06185,0.16505,0.07515,0.01292,0.0005,0.00408,0.00155,0.00346,21.62733,0.73933,9.87267,1019.926,9.73
92,22,0.44154,0,0.06236,0.04178,0.00942,0.01298,0.00067,0.00396,0.00154,0.00325,20.321,0.727,9.793,1020.478,8.715
92,23,0.51749,0,0.06257,0.04176,0.07903,0.01302,0.00051,0.00399,0.00162,0.00313,18.79467,0.69467,10,1021.01267,8.67733
93,0,0.42621,1e-05,0.08221,0.04177,0.00723,0.01302,0.0007,0.004,0.00161,0.0031,17.41,0.65167,10,1021.83833,10.51833
93,1,0.51059,0,0.06263,0.04173,0.07542,0.01304,0.00052,0.004,0.00164,0.00311,16.414,0.604,10,1022.936,10.708
93,2,0.45911,0,0.06284,0.04173,0.03439,0.01304,0.00062,0.00399,0.00162,0.00312,16.54567,0.57533,9.96967,1024.482,10.83067
93,3,0.46026,0,0.06285,0.04171,0.04694,0.01303,0.00059,0.00401,0.00155,0.00333,19.17867,0.54133,9.90467,1025.68933,12.08933
93,4,0.52925,1e-05,0.06291,0.04172,0.05817,0.01301,0.00056,0.00409,0.00162,0.00344,22.627,0.469,10,1026.259,13.707
93,5,0.54838,1e-05,0.06287,0.04147,0.02094,0.01287,0.00066,0.00408,0.00161,0.00344,25.38667,0.41,10,1026.69333,11.95
93,6,0.68607,1e-05,0.06288,0.03984,0.07431,0.01296,0.00052,0.00411,0.10714,0.00126,27.454,0.379,10,1026.72833,11.09733
93,7,0.82846,8e-05,0.22646,0.0398,0.00541,0.01767,0.00068,0.00405,0.10559,0.00298,29.144,0.356,10,1026.362,10.218
93,8,0.81597,4e-05,0.19815,0.03967,0.0787,0.01267,0.00049,0.01879,0.00155,0.0064,31.01533,0.34567,10,1025.87233,9.08833
93,9,0.77485,0.0001,0.24665,0.03974,0.01992,0.01833,0.00065,0.00405,0.00159,0.0155,32.98133,0.33067,10,1025.35533,9.33067
93,10,0.67079,5e-05,0.14738,0.0397,0.0595,0.02619,0.00054,0.00403,0.00156,0.01514,34.355,0.315,10,1025.065,11.375
93,11,0.63982,4e-05,0.14364,0.03972,0.05432,0.01778,0.00061,0.00401,0.00146,0.03163,34.91267,0.29933,10,1025.08933,11.88333
93,12,0.6078,8e-05,0.20883,0.0399,0.05568,0.01272,0.00059,0.00402,0.00145,0.04012,34.969,0.29567,10,1025.34633,11.68267
93,13,0.80464,7e-05,0.1916,0.03986,0.06943,0.01287,0.00054,0.00406,0.00144,0.0844,34,0.312,10,1025.694,10.444
93,14,1.66404,4e-05,0.13722,0.03989,0.01952,0.01999,0.00064,0.06573,0.00136,0.13334,31.80933,0.339,10,1026.00533,7.93067
93,15,1.61831,3e-05,0.09855,0.03975,0.1238,0.01756,0.00041,0.04797,0.00138,0.02878,29.48,0.38333,10,1026.62333,6.03333
93,16,0.5735,2e-05,0.09417,0.03979,0.11353,0.01278,0.00042,0.00407,0.00151,0.02365,27.174,0.449,10,1027.22,5.599
93,17,0.69779,0,0.06272,0.03972,0.25362,0.01281,0.00049,0.00399,0.00141,0.02125,26.38733,0.45533,10,1027.55333,6.57267
93,18,0.81574,3e-05,0.11446,0.08336,0.08042,0.01751,0.00062,0.01825,0.00155,0.00283,24.832,0.48067,10,1027.804,6.723
93,19,1.004,7e-05,0.19235,0.46649,0.00465,0.01269,0.00071,0.00395,0.00158,0.00308,23.346,0.514,10,1028.036,5.148
93,20,1.00801,7e-05,0.16903,0.29532,0.06799,0.01278,0.00051,0.004,0.00147,0.00299,21.95667,0.55333,10,1028.23,3.56167
93,21,0.63537,2e-05,0.08104,0.04168,0.02622,0.01309,0.00061,0.00399,0.00158,0.00312,20.93267,0.56867,10,1028.182,3.51067
93,22,0.52811,0,0.06452,0.04173,0.06648,0.01307,0.00053,0.00399,0.00163,0.00314,18.938,0.633,10,1028.233,0.759
93,23,0.51041,3e-05,0.11633,0.04175,0.01318,0.01297,0.00067,0.00399,0.00158,0.00312,17.68467,0.68667,10,1028.25867,0.60867
94,0,0.62439,1e-05,0.0922,0.04162,0.07185,0.01307,0.00051,0.004,0.00161,0.00309,17.27167,0.70933,10,1028.06667,0.86167
94,1,0.81056,0.00011,0.28006,0.04174,0.00503,0.01286,0.00071,0.00395,0.00152,0.00322,17.065,0.727,10,1028.273,0.78567
94,2,0.91626,0.00011,0.26314,0.04175,0.06524,0.01283,0.00057,0.00409,0.0016,0.00345,22.736,0.63067,10,1028.92933,1.93867
94,3,0.68512,3e-05,0.14333,0.04162,0.00781,0.01308,0.00067,0.0041,0.00161,0.00342,27.41,0.491,10,1028.777,3.577
94,4,0.8742,0.00011,0.32678,0.04175,0.0679,0.01277,0.00055,0.00409,0.00162,0.00342,31.30533,0.40333,10,1028.67133,4.10467
94,5,0.6863,4e-05,0.15698,0.04097,0.03092,0.01296,0.00062,0.00409,0.00157,0.00339,34.29167,0.35167,10,1027.92333,9.115
94,6,0.8821,4e-05,0.13458,0.03959,0.04273,0.01305,0.00057,0.00402,0.00148,0.00287,37.08,0.306,10,1026.482,10.498
94,7,1.55263,0.00017,0.45482,0.04001,0.06533,0.01246,0.00227,0.00397,0.29619,0.00095,39.05267,0.28533,10,1025.11633,11.55867
94,8,1.48483,0.0001,0.23679,0.04008,0.02401,0.01263,0.00056,0.05561,0.33183,0.0088,40.69467,0.27533,9.96533,1023.57467,12.92867
94,9,2.33809,0.42688,0.27459,0.04001,0.08525,0.0121,0.00057,0.00395,0.0042,0.01534,41.135,0.296,9.909,1021.963,14.684
94,10,1.39065,0.49647,0.39464,0.04021,0.00632,0.02054,0.00083,0.00398,0.00138,0.02583,40.99,0.32333,10,1020.78333,14.93667
94,11,0.6674,0.00076,0.31622,0.04002,0.08268,0.01749,0.00053,0.00403,0.00148,0.1007,40.465,0.372,10,1019.91833,14.673
94,12,0.37231,0.0002,0.2253,0.03996,0.0051,0.01285,0.00069,0.00409,0.00149,0.29983,39.844,0.434,10,1019.088,13.856
94,13,1.08989,0.0001,0.44271,0.04,0.07679,0.01947,0.00048,0.09133,0.03697,0.08945,39.041,0.48733,10,1018.24267,12.47067
94,14,0.71406,3e-05,0.1358,0.06527,0.05631,0.0177,0.00055,0.00405,0.09792,0.06727,38.70133,0.52867,10,1017.556,10.48667
94,15,1.44958,0.00042,0.66294,0.11975,0.03327,0.01163,0.00073,0.00394,0.0658,0.08317,39.03,0.575,10,1017,10.565
94,16,0.97286,8e-05,0.19338,0.10706,0.08353,0.01245,0.00054,0.01232,0.0933,0.05942,39.64133,0.62133,10,1016.27867,10.174
94,17,2.35479,0.15131,0.32326,0.05766,0.05446,0.01198,0.00058,0.03327,0.09665,0.01601,40.49533,0.66833,10,1015.61733,9.63233
94,18,1.65595,0.43095,0.40374,0.04147,0.12872,0.01156,0.00041,0.01997,0.09569,0.0031,41.172,0.714,10,1014.692,8.662
94,19,2.07428,0.44516,0.25348,0.22997,0.226,0.01195,0.00069,0.00389,0.03749,0.00327,41.44767,0.768,10,1013.45567,7.994
94,20,1.49668,0.0002,0.25154,0.4646,0.11856,0.01293,0.0004,0.00398,0.00152,0.0031,41.67667,0.80333,10,1012.24333,8.63
94,21,1.09562,0.00015,0.14397,0.21646,0.00722,0.01311,0.00065,0.00399,0.00152,0.00304,42.46,0.824,9.909,1011.121,7.654
94,22,0.70988,4e-05,0.18871,0.05638,0.05567,0.01288,0.00055,0.00398,0.00152,0.00307,44.02867,0.82267,9.96533,1010.14,7.87467
94,23,0.79101,5e-05,0.21302,0.04165,0.0537,0.01295,0.00055,0.00394,0.00141,0.00342,45.74733,0.82,10,1009.371,9.36367
95,0,0.9328,0.00013,0.4084,0.04182,0.00492,0.01275,0.00071,0.00413,0.00161,0.0034,47.434,0.796,10,1008.786,9.81
95,1,0.76594,3e-05,0.12033,0.04158,0.09437,0.01317,0.00045,0.00416,0.00161,0.00338,50.485,0.765,10,1008.27167,11.66333
95,2,0.96591,0.00012,0.39972,0.04176,0.00502,0.01278,0.0007,0.00413,0.0016,0.00339,52.93667,0.74267,9.39333,1007.37533,13.72867
95,3,0.79398,2e-05,0.1205,0.04155,0.084,0.01317,0.00046,0.00415,0.00163,0.00338,53.572,0.776,9.516,1006.422,12.874
95,4,1.02321,0.00016,0.47117,0.04174,0.00494,0.01252,0.0007,0.004,0.00155,0.00317,55.21533,0.76133,9.232,1005.13533,12.48867
95,5,1.26298,8e-05,0.30349,0.0409,0.07475,0.01266,0.00048,0.00399,0.00156,0.00294,54.808,0.82767,6.38733,1003.40667,12.50867
95,6,0.82493,3e-05,0.10581,0.03957,0.00516,0.01279,0.00064,0.00397,0.00152,0.0029,54.625,0.86033,6.232,1001.48267,12.488
95,7,1.07536,0.0002,0.46455,0.03991,0.08367,0.01235,0.00058,0.01358,0.00148,0.00321,54.74267,0.87,6.22533,999.358,14.464
95,8,0.96568,2e-05,0.11221,0.0398,0.00885,0.01277,0.00061,0.06327,0.23102,0.00324,54.36,0.87,5.215,996.732,14.67
95,9,1.33513,0.51731,0.14692,0.10448,0.08055,0.0121,0.00052,0.00397,0.15297,0.0033,54.33867,0.87,4.28067,994.62067,15.988
95,10,1.28257,0.48992,0.2707,0.10793,0.0046,0.012,0.00073,0.004,0.09725,0.00331,54.10833,0.86667,4.79833,993.61,15.67167
95,11,1.08281,0.00017,0.16146,0.11108,0.0651,0.01284,0.0005,0.00404,0.09772,0.00331,53.382,0.848,7.362,993.482,14.716
95,12,1.73268,0.00017,0.50286,0.08365,0.05077,0.01246,0.00976,0.10421,0.09788,0.00323,51.99033,0.83767,8.895,993.90067,11.88633
95,13,1.161,0.0001,0.22526,0.14066,0.04039,0.01282,0.00063,0.00403,0.09782,0.00326,50.59867,0.82467,9.692,994.54067,8.086
